date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,year,month,day,apply_step3
2011-02-21 04:00:00,4.0,82.3,0.6712,896.6,460.4,1224.8,873.6,358.4,,,,2011,2,21,563897.9199999999
2011-02-21 05:00:00,3.7,82.3,0.6653,852.6,507.0,1162.9,899.6,422.9,,,,2011,2,21,589590.3
2011-02-21 06:00:00,3.4,80.9,0.6617,939.5,559.6,937.6,1041.0,491.8,,,,2011,2,21,524680.9600000001
2011-02-21 07:00:00,4.2,84.9,0.6742,1022.4,754.6,735.4,1129.0,740.9,,,,2011,2,21,554932.84
2011-02-21 08:00:00,5.4,77.2,0.6646,1274.7,979.7,609.0,1256.4,1036.2,,,,2011,2,21,596637.3
2011-02-21 09:00:00,4.3,81.5,0.6651,1215.4,1029.3,566.0,1430.0,1206.0,,,,2011,2,21,1470767.5524475526
2011-02-21 10:00:00,3.5,78.4,0.6811,1125.2,935.1,607.9,1272.6,1189.3,,,,2011,2,21,568447.29
2011-02-21 11:00:00,6.3,78.9,0.7383,1213.8,850.4,684.0,1136.2,1058.3,,,,2011,2,21,581673.6
2011-02-21 12:00:00,7.5,66.2,0.7133,1132.0,795.2,735.6,1223.0,1008.9,,,,2011,2,21,584949.12
2011-02-21 13:00:00,7.6,64.8,0.7039,1267.4,997.5,654.2,1250.9,1115.5,,,,2011,2,21,652564.5
2011-02-21 14:00:00,7.8,62.1,0.6942,1070.6,905.0,703.8,1141.1,939.3,,,,2011,2,21,636939.0
2011-02-21 15:00:00,7.2,67.0,0.7118,1034.2,902.1,652.4,1124.8,977.6,,,,2011,2,21,588530.04
2011-02-21 16:00:00,6.6,70.8,0.7425,1245.3,980.5,641.0,1221.1,953.2,,,,2011,2,21,628500.5
2011-02-21 17:00:00,7.0,67.9,0.7195,1251.6,907.7,605.6,1367.4,1154.4,,,,2011,2,21,1240057.5324475528
2011-02-21 18:00:00,6.0,81.7,0.7223,1247.6,986.9,669.1,1332.2,1018.2,,,,2011,2,21,660334.79
2011-02-21 19:00:00,5.7,80.9,0.7293,1507.6,1209.9,445.6,1766.1,1310.4,,,,2011,2,21,2135672.9424475525
2011-02-21 20:00:00,5.8,76.6,0.7261,1500.9,1366.3,456.7,1698.3,1524.3,,,,2011,2,21,2319255.8424475524
2011-02-21 21:00:00,5.7,72.5,0.6808,1106.8,906.2,632.4,1170.1,1126.3,,,,2011,2,21,573080.88
2011-02-21 22:00:00,5.6,73.3,0.6604,957.9,686.2,859.7,1103.6,934.3,,,,2011,2,21,589926.14
2011-02-21 23:00:00,6.5,72.1,0.6848,1018.7,662.3,877.4,1035.5,849.8,,,,2011,2,21,581102.0199999999
2011-02-22 00:00:00,6.6,66.6,0.6733,912.4,614.6,1004.8,1075.9,682.9,,,,2011,2,22,617550.08
2011-02-22 01:00:00,4.2,82.9,0.6825,900.5,556.5,1031.7,959.8,621.2,,,,2011,2,22,574141.05
2011-02-22 02:00:00,3.7,83.1,0.6787,941.3,505.9,1134.2,953.4,522.2,,,,2011,2,22,573791.78
2011-02-22 03:00:00,2.3,88.3,0.6407,860.9,481.2,1366.8,935.2,381.2,,,,2011,2,22,657704.1599999999
2011-02-22 04:00:00,3.5,84.5,0.6736,808.4,426.8,1416.4,927.2,365.7,,,,2011,2,22,604519.52
2011-02-22 05:00:00,3.3,78.6,0.6608,905.0,487.9,1094.4,917.8,457.7,,,,2011,2,22,533957.76
2011-02-22 06:00:00,3.3,82.8,0.664,967.3,640.6,901.1,1035.0,691.0,,,,2011,2,22,577244.66
2011-02-22 07:00:00,3.5,85.3,0.6677,1124.0,799.9,717.6,1180.0,1020.2,,,,2011,2,22,574008.24
2011-02-22 08:00:00,3.9,81.9,0.682,1450.2,1236.0,480.2,1446.8,1437.4,,,,2011,2,22,1787113.3524475526
2011-02-22 09:00:00,4.7,84.3,0.6889,1546.0,1346.9,413.8,1681.7,1541.3,,,,2011,2,22,2263950.2824475523
2011-02-22 10:00:00,5.7,73.3,0.7025,1266.0,1195.0,506.9,1478.0,1356.3,,,,2011,2,22,1765078.5524475526
2011-02-22 11:00:00,9.2,61.3,0.6787,1006.3,906.3,746.8,1140.0,1025.1,,,,2011,2,22,676824.84
2011-02-22 13:00:00,7.7,68.3,0.7072,1174.0,1008.4,611.0,1256.4,1107.7,,,,2011,2,22,616132.4
2011-02-22 14:00:00,6.0,69.6,0.6903,1269.4,1092.8,573.0,1287.2,1082.9,,,,2011,2,22,626174.4
2011-02-22 15:00:00,6.1,66.1,0.6973,1097.6,968.2,650.4,1170.3,880.3,,,,2011,2,22,629717.28
2011-02-22 16:00:00,7.1,71.4,0.7165,1209.2,1060.5,649.8,1239.8,1092.0,,,,2011,2,22,689112.8999999999
2011-02-22 17:00:00,6.7,66.4,0.6834,1132.1,931.8,652.9,1165.2,890.4,,,,2011,2,22,608372.22
2011-02-22 18:00:00,5.7,73.2,0.6718,1134.5,935.8,663.0,1273.1,980.6,,,,2011,2,22,620435.4
2011-02-22 19:00:00,5.3,70.9,0.6556,1240.1,1078.1,583.0,1415.1,1006.0,,,,2011,2,22,1524487.8624475524
2011-02-22 20:00:00,4.2,78.6,0.6491,1125.7,884.9,760.0,1198.0,712.8,,,,2011,2,22,672524.0
2011-02-22 21:00:00,4.4,77.9,0.6648,1189.3,928.2,666.4,1128.9,1039.9,,,,2011,2,22,618552.48
2011-02-22 22:00:00,4.2,73.2,0.6429,930.6,706.6,839.8,1025.1,602.6,,,,2011,2,22,593402.6799999999
2011-02-22 23:00:00,4.3,81.7,0.6523,869.6,646.8,985.0,956.4,611.0,,,,2011,2,22,637098.0
2011-02-23 00:00:00,4.5,72.7,0.6506,970.6,739.5,817.9,976.5,788.5,,,,2011,2,23,604837.0499999999
2011-02-23 01:00:00,4.2,84.1,0.6517,933.0,678.3,952.4,1047.3,653.8,,,,2011,2,23,646012.9199999999
2011-02-23 02:00:00,3.7,80.3,0.643,890.0,577.7,1126.8,960.5,565.6,,,,2011,2,23,650952.36
2011-02-23 03:00:00,3.4,75.0,0.6403,871.2,506.4,1126.2,900.6,524.0,,,,2011,2,23,570307.68
2011-02-23 04:00:00,3.2,83.6,0.6426,899.6,500.5,1166.0,978.2,557.8,,,,2011,2,23,583583.0
2011-02-23 05:00:00,4.3,72.2,0.6304,827.1,456.7,1235.8,929.8,444.5,,,,2011,2,23,564389.86
2011-02-23 06:00:00,4.4,77.4,0.6311,877.2,521.8,1263.5,939.4,424.3,,,,2011,2,23,659294.2999999999
2011-02-23 07:00:00,4.3,74.0,0.648,889.5,555.2,1029.8,994.0,590.0,,,,2011,2,23,571744.9600000001
2011-02-23 08:00:00,4.1,73.6,0.6687,1171.0,930.3,697.4,1183.8,945.4,,,,2011,2,23,648791.22
2011-02-23 09:00:00,4.5,80.6,0.6706,981.4,770.8,784.4,1036.0,843.9,,,,2011,2,23,604615.5199999999
2011-02-23 10:00:00,2.9,82.2,0.6419,925.1,731.8,837.0,960.7,667.4,,,,2011,2,23,612516.6
2011-02-23 11:00:00,2.9,78.9,0.6326,983.6,707.6,832.4,1054.2,748.4,,,,2011,2,23,589006.24
2011-02-23 12:00:00,4.1,81.1,0.6482,1051.5,673.2,900.0,1030.2,793.8,,,,2011,2,23,605880.0
2011-02-23 13:00:00,5.0,79.0,0.6621,1057.3,846.3,729.0,1168.2,993.5,,,,2011,2,23,616952.7
2011-02-23 14:00:00,5.7,67.4,0.6686,1151.0,914.2,616.4,1206.7,1076.2,,,,2011,2,23,563512.88
2011-02-23 15:00:00,5.7,71.6,0.6826,1159.5,1033.5,663.5,1317.6,1053.4,,,,2011,2,23,685727.25
2011-02-23 16:00:00,5.3,77.4,0.6875,1185.6,946.0,679.1,1267.9,1043.7,,,,2011,2,23,642428.6
2011-02-23 17:00:00,5.1,76.6,0.6826,1113.6,1029.6,644.6,1329.2,1057.3,,,,2011,2,23,663680.1599999999
2011-02-23 18:00:00,5.0,81.4,0.6845,1225.4,1088.6,591.7,1314.8,1085.4,,,,2011,2,23,644124.62
2011-02-23 19:00:00,4.9,82.5,0.6826,1253.7,1017.2,629.2,1369.7,1240.0,,,,2011,2,23,1392127.3924475526
2011-02-23 20:00:00,4.4,82.1,0.6686,1236.2,1038.9,613.6,1264.4,1289.6,,,,2011,2,23,637469.04
2011-02-23 21:00:00,4.2,81.3,0.6647,1196.9,1079.4,625.2,1175.5,1254.0,,,,2011,2,23,674840.8800000001
2011-02-23 22:00:00,4.6,78.1,0.6621,1179.4,913.9,696.4,1175.6,1144.3,,,,2011,2,23,636439.96
2011-02-23 23:00:00,4.2,74.8,0.6479,965.2,736.6,783.8,1116.2,1020.0,,,,2011,2,23,577347.08
2011-02-24 00:00:00,3.1,81.3,0.645,1079.1,757.5,797.8,987.9,916.0,,,,2011,2,24,604333.5
2011-02-24 01:00:00,5.2,76.7,0.6626,918.3,637.5,977.0,992.8,790.0,,,,2011,2,24,622837.5
2011-02-24 02:00:00,4.0,76.0,0.6666,949.0,627.6,1003.8,1033.2,708.7,,,,2011,2,24,629984.88
2011-02-24 03:00:00,4.1,78.6,0.677,912.9,561.4,1004.4,1002.6,712.4,,,,2011,2,24,563870.1599999999
2011-02-24 04:00:00,3.0,80.2,0.6503,857.5,512.2,1090.6,940.8,619.0,,,,2011,2,24,558605.32
2011-02-24 05:00:00,3.5,79.4,0.6612,856.5,549.1,1157.7,933.1,612.1,,,,2011,2,24,635693.0700000001
2011-02-24 06:00:00,3.6,78.5,0.6724,1026.1,645.5,974.5,1114.1,811.6,,,,2011,2,24,629039.75
2011-02-24 07:00:00,3.9,88.8,0.6771,1060.3,755.5,770.1,1123.1,947.0,,,,2011,2,24,581810.55
2011-02-24 08:00:00,4.0,76.7,0.6819,1218.3,1082.0,532.8,1302.0,1241.5,,,,2011,2,24,576489.6
2011-02-24 09:00:00,3.9,88.1,0.6847,1252.1,1064.1,527.2,1439.0,1284.4,,,,2011,2,24,1530108.4524475525
2011-02-24 10:00:00,4.2,82.2,0.6967,1095.5,939.0,608.0,1191.2,1118.4,,,,2011,2,24,570912.0
2011-02-24 11:00:00,4.6,86.1,0.6997,1158.6,827.6,757.1,1164.8,973.8,,,,2011,2,24,626575.9600000001
2011-02-24 12:00:00,5.6,78.7,0.7238,1049.4,799.7,731.5,1117.0,922.2,,,,2011,2,24,584980.55
2011-02-24 13:00:00,6.5,80.8,0.7519,1087.4,811.9,683.1,1242.2,980.0,,,,2011,2,24,554608.89
2011-02-24 14:00:00,7.9,66.2,0.7394,1039.7,896.9,657.6,1149.6,1000.5,,,,2011,2,24,589801.4400000001
2011-02-24 15:00:00,8.1,63.0,0.7387,1120.6,1002.0,618.1,1286.0,1262.6,,,,2011,2,24,619336.2000000001
2011-02-24 16:00:00,7.8,68.7,0.7399,1286.7,1072.1,515.5,1445.8,1428.0,,,,2011,2,24,1548910.7324475525
2011-02-24 17:00:00,7.5,76.7,0.7372,1275.0,1146.6,488.2,1471.3,1380.1,,,,2011,2,24,1685861.1324475524
2011-02-24 18:00:00,6.8,70.5,0.7326,1433.1,1211.8,486.7,1412.8,1558.5,,,,2011,2,24,1710899.5924475524
2011-02-24 19:00:00,6.1,78.1,0.7184,1306.2,1242.3,477.7,1445.9,1599.4,,,,2011,2,24,1795110.1224475526
2011-02-24 20:00:00,6.4,74.9,0.7187,1394.3,1176.0,509.2,1387.6,1579.2,,,,2011,2,24,1630686.1524475524
2011-02-24 21:00:00,6.2,78.0,0.7345,1284.3,1188.3,504.4,1315.1,1495.8,,,,2011,2,24,599378.5199999999
2011-02-24 22:00:00,5.4,77.1,0.7443,1240.2,917.0,632.4,1242.4,1229.1,,,,2011,2,24,579910.7999999999
2011-02-24 23:00:00,5.7,81.5,0.7393,1215.8,895.0,667.4,1249.0,1161.3,,,,2011,2,24,597323.0
2011-02-25 00:00:00,5.5,88.3,0.753,1157.4,914.0,637.3,1287.9,1128.1,,,,2011,2,25,582492.2
2011-02-25 01:00:00,5.4,86.4,0.7487,1123.1,877.2,733.5,1145.6,1092.0,,,,2011,2,25,643426.2000000001
2011-02-25 02:00:00,4.8,80.2,0.7416,1048.4,819.4,728.6,1104.5,934.8,,,,2011,2,25,597014.84
2011-02-25 03:00:00,4.8,87.0,0.73,1040.3,665.4,828.4,1035.5,915.7,,,,2011,2,25,551217.36
2011-02-25 04:00:00,5.0,85.8,0.7265,966.7,717.6,880.3,1042.5,890.4,,,,2011,2,25,631703.28
2011-02-25 05:00:00,4.8,78.7,0.7273,969.3,624.8,961.3,953.2,732.4,,,,2011,2,25,600620.2399999999
2011-02-25 06:00:00,5.3,76.7,0.7219,968.1,674.0,880.7,1106.0,904.0,,,,2011,2,25,593591.8
2011-02-25 07:00:00,5.6,85.0,0.7179,1104.2,827.2,751.0,1161.0,1023.1,,,,2011,2,25,621227.2000000001
2011-02-25 08:00:00,5.7,83.7,0.734,1352.8,1247.4,459.4,1505.3,1398.7,,,,2011,2,25,1876579.7724475525
2011-02-25 09:00:00,6.1,81.4,0.7355,1588.1,1426.9,423.3,1755.9,1675.2,,,,2011,2,25,2504362.2624475528
2011-02-25 10:00:00,7.8,70.1,0.7384,1445.8,1221.7,509.0,1579.0,1589.9,,,,2011,2,25,1927932.8524475526
2011-02-25 20:00:00,7.4,53.3,0.5384,1244.9,1146.1,621.2,1335.2,1240.5,,,,2011,2,25,711957.32
2011-02-25 21:00:00,7.1,50.2,0.5404,1112.0,859.8,712.9,1141.9,1197.8,,,,2011,2,25,612951.4199999999
2011-02-25 22:00:00,6.4,58.7,0.5958,1134.6,982.1,654.2,1183.7,1386.7,,,,2011,2,25,642489.8200000001
2011-02-25 23:00:00,4.8,67.5,0.6033,1164.2,1012.5,641.5,1181.1,1324.6,,,,2011,2,25,649518.75
2011-02-26 00:00:00,4.7,71.1,0.5936,1153.0,886.4,666.4,1065.0,1179.2,,,,2011,2,26,590696.96
2011-02-26 01:00:00,3.8,71.2,0.5756,1103.4,874.5,794.8,999.2,1147.5,,,,2011,2,26,695052.6
2011-02-26 02:00:00,3.3,68.4,0.5626,1038.3,806.1,717.0,1009.8,1075.1,,,,2011,2,26,577973.7000000001
2011-02-26 03:00:00,2.9,74.7,0.5591,1017.1,885.2,729.0,1018.6,1079.1,,,,2011,2,26,645310.8
2011-02-26 04:00:00,2.4,76.6,0.5514,1016.3,794.1,776.2,1004.0,998.1,,,,2011,2,26,616380.42
2011-02-26 05:00:00,3.7,63.6,0.5359,885.5,653.6,888.0,909.1,917.3,,,,2011,2,26,580396.8
2011-02-26 06:00:00,4.7,59.3,0.5173,904.0,639.3,923.5,843.2,688.3,,,,2011,2,26,590393.5499999999
2011-02-26 07:00:00,5.4,55.4,0.5022,880.6,601.1,1109.8,812.2,593.0,,,,2011,2,26,667100.78
2011-02-26 08:00:00,6.0,51.3,0.488,923.1,733.2,1024.0,963.0,728.2,,,,2011,2,26,750796.8
2011-02-26 09:00:00,6.6,51.0,0.4892,923.7,699.7,836.1,945.5,720.1,,,,2011,2,26,585019.17
2011-02-26 17:00:00,7.3,57.7,0.5797,1025.0,675.8,923.5,922.6,609.0,,,,2011,2,26,624101.2999999999
2011-02-26 18:00:00,6.5,64.2,0.5956,1026.5,701.3,802.6,964.3,643.0,,,,2011,2,26,562863.38
2011-02-26 19:00:00,7.1,59.2,0.5758,1053.2,725.7,804.6,957.6,835.3,,,,2011,2,26,583898.2200000001
2011-02-26 20:00:00,6.9,54.4,0.5806,1138.0,986.0,682.9,1104.8,1040.3,,,,2011,2,26,673339.4
2011-02-26 21:00:00,6.7,56.7,0.579,1087.0,921.1,748.6,1161.3,1005.5,,,,2011,2,26,689535.4600000001
2011-02-26 22:00:00,7.0,57.3,0.5848,1083.8,901.6,682.1,1082.0,1229.3,,,,2011,2,26,614981.36
2011-02-26 23:00:00,6.0,61.5,0.5808,1119.5,995.0,611.5,1285.2,1309.7,,,,2011,2,26,608442.5
2011-02-27 00:00:00,5.9,62.8,0.5811,1205.8,970.1,630.4,1279.2,1343.6,,,,2011,2,27,611551.04
2011-02-27 01:00:00,5.4,59.0,0.5458,1171.0,998.4,672.2,1042.5,1197.0,,,,2011,2,27,671124.48
2011-02-27 02:00:00,4.7,63.1,0.5525,985.5,741.0,750.1,1034.1,1081.2,,,,2011,2,27,555824.1
2011-02-27 03:00:00,3.3,65.4,0.5458,1004.0,829.2,821.6,1083.3,1058.8,,,,2011,2,27,681270.7200000001
2011-02-27 04:00:00,2.9,70.2,0.5383,960.4,744.0,873.6,939.8,999.1,,,,2011,2,27,649958.4
2011-02-27 05:00:00,3.4,63.3,0.5295,837.9,637.3,1027.5,878.4,788.6,,,,2011,2,27,654825.75
2011-02-27 06:00:00,1.6,77.3,0.5168,932.3,655.0,949.0,987.0,704.9,,,,2011,2,27,621595.0
2011-02-27 07:00:00,1.3,78.6,0.5261,911.8,671.6,909.0,993.2,896.6,,,,2011,2,27,610484.4
2011-02-27 08:00:00,2.5,70.2,0.5172,907.0,709.7,911.9,882.6,810.0,,,,2011,2,27,647175.43
2011-02-27 09:00:00,3.5,61.6,0.5208,999.1,649.5,917.7,975.1,863.3,,,,2011,2,27,596046.15
2011-02-28 01:00:00,3.8,55.5,0.4338,873.6,577.3,1051.9,765.1,410.3,,,,2011,2,28,607261.87
2011-02-28 02:00:00,4.1,52.0,0.42,765.4,533.2,1293.4,702.2,315.4,,,,2011,2,28,689640.8800000001
2011-02-28 06:00:00,2.9,52.6,0.3972,802.4,414.1,1548.4,670.3,269.8,,,,2011,2,28,641192.4400000001
2011-02-28 07:00:00,2.4,55.3,0.3908,792.5,448.1,1405.6,717.4,286.4,,,,2011,2,28,629849.36
2011-02-28 08:00:00,2.6,51.0,0.3804,848.4,635.3,1004.8,803.5,424.1,,,,2011,2,28,638349.44
2011-02-28 09:00:00,2.5,51.9,0.3714,847.7,632.6,980.7,875.7,511.2,,,,2011,2,28,620390.8200000001
2011-03-03 04:00:00,3.4,55.7,0.4455,1033.0,750.8,728.2,956.5,1491.4,,,,2011,3,3,546732.56
2011-03-03 05:00:00,2.9,67.2,0.5183,1037.8,670.2,701.2,1021.0,1418.7,,,,2011,3,3,469944.24000000005
2011-03-03 06:00:00,2.7,75.6,0.5618,1218.0,800.8,702.0,1105.5,1403.6,,,,2011,3,3,562161.6
2011-03-03 07:00:00,3.1,74.8,0.5742,1131.8,854.5,630.5,1075.2,1525.4,,,,2011,3,3,538762.25
2011-03-03 08:00:00,3.9,76.0,0.5867,1529.9,1202.0,501.0,1422.0,1856.4,,,,2011,3,3,1707875.9223880598
2011-03-03 11:00:00,3.6,73.6,0.6055,1211.6,869.0,657.4,1143.4,1137.1,,,,2011,3,3,571280.6
2011-03-03 12:00:00,3.7,83.3,0.6283,1083.8,751.7,802.4,1172.1,1062.3,,,,2011,3,3,603164.0800000001
2011-03-03 13:00:00,5.6,71.3,0.6213,1146.6,774.2,773.0,1109.8,1070.2,,,,2011,3,3,598456.6000000001
2011-03-03 14:00:00,6.0,68.6,0.6255,1139.8,792.5,751.7,1095.9,980.2,,,,2011,3,3,595722.25
2011-03-03 15:00:00,5.8,70.1,0.6577,1163.4,751.7,788.3,1148.4,906.2,,,,2011,3,3,592565.11
2011-03-03 16:00:00,6.6,70.7,0.6907,1135.2,818.5,777.0,1192.9,931.6,,,,2011,3,3,635974.5
2011-03-03 17:00:00,6.2,77.2,0.7252,1228.2,896.6,623.1,1327.1,1066.6,,,,2011,3,3,558671.4600000001
2011-03-03 18:00:00,5.7,77.2,0.7382,1336.4,1190.0,517.1,1419.4,1517.4,,,,2011,3,3,1687717.9223880598
2011-03-03 19:00:00,5.2,76.6,0.7201,1384.6,1232.6,504.6,1554.4,1519.0,,,,2011,3,3,1914585.3623880597
2011-03-03 20:00:00,4.3,82.3,0.7051,1465.8,1082.5,477.5,1547.5,1327.3,,,,2011,3,3,1673800.6723880598
2011-03-03 21:00:00,4.4,83.6,0.7025,1207.9,1023.1,602.1,1331.0,1362.7,,,,2011,3,3,616008.51
2011-03-03 22:00:00,4.9,85.0,0.7066,1133.6,965.1,639.6,1247.4,1285.0,,,,2011,3,3,617277.9600000001
2011-03-03 23:00:00,4.1,76.3,0.6938,1143.6,859.3,683.9,1144.8,1215.2,,,,2011,3,3,587675.2699999999
2011-03-04 00:00:00,4.2,80.9,0.6791,1285.8,912.1,627.8,1206.0,1358.9,,,,2011,3,4,572616.38
2011-03-04 01:00:00,4.3,77.1,0.6721,1119.2,823.5,639.2,1219.9,1200.9,,,,2011,3,4,526381.2000000001
2011-03-04 02:00:00,3.7,85.8,0.6613,1089.0,712.5,795.6,1041.5,1161.7,,,,2011,3,4,566865.0
2011-03-04 03:00:00,4.6,67.1,0.6004,932.9,641.7,926.6,1035.6,1003.5,,,,2011,3,4,594599.2200000001
2011-03-04 04:00:00,4.7,62.5,0.5547,825.8,520.7,1145.3,966.7,706.8,,,,2011,3,4,596357.7100000001
2011-03-04 05:00:00,4.1,79.0,0.6161,920.3,632.1,906.5,1042.6,937.3,,,,2011,3,4,572998.65
2011-03-04 06:00:00,3.7,75.6,0.6164,951.4,717.6,824.7,1111.9,945.6,,,,2011,3,4,591804.7200000001
2011-03-04 07:00:00,3.3,81.2,0.5985,1141.5,878.0,654.7,1132.8,1114.4,,,,2011,3,4,574826.6000000001
2011-03-04 08:00:00,3.9,72.2,0.5992,1462.6,1276.2,485.8,1571.9,1583.7,,,,2011,3,4,2004690.70238806
2011-03-04 09:00:00,4.6,68.7,0.6118,1551.3,1472.0,407.0,1737.1,2008.6,,,,2011,3,4,2555643.1223880593
2011-03-04 10:00:00,6.6,56.6,0.5919,1267.3,1209.2,487.3,1331.8,1643.0,,,,2011,3,4,589243.16
2011-03-04 11:00:00,7.6,59.8,0.6245,1331.2,1106.8,543.7,1334.6,1685.2,,,,2011,3,4,601767.16
2011-03-04 12:00:00,8.9,54.7,0.6471,1383.2,1167.9,563.8,1357.0,1734.7,,,,2011,3,4,1583472.2223880598
2011-03-04 19:00:00,9.4,55.1,0.5996,1232.8,1098.2,546.8,1349.4,1403.4,,,,2011,3,4,1480543.0023880599
2011-03-04 20:00:00,8.2,57.4,0.6057,1339.3,1202.9,519.1,1434.6,1695.8,,,,2011,3,4,1724312.2623880599
2011-03-04 21:00:00,7.6,55.2,0.6112,1109.0,931.8,738.4,1143.3,1155.1,,,,2011,3,4,688041.12
2011-03-04 22:00:00,6.6,57.6,0.5977,1080.4,716.3,852.8,1038.5,1054.4,,,,2011,3,4,610860.6399999999
2011-03-04 23:00:00,6.7,62.5,0.5995,1145.4,816.3,804.5,1037.8,1132.8,,,,2011,3,4,656713.35
2011-03-05 00:00:00,6.1,58.6,0.5761,1023.0,777.6,814.1,1112.8,1169.6,,,,2011,3,5,633044.16
2011-03-05 01:00:00,5.5,69.1,0.5935,1192.8,857.5,757.9,1154.6,1216.0,,,,2011,3,5,649899.25
2011-03-05 02:00:00,5.6,56.0,0.5523,1000.0,740.5,873.4,959.3,980.7,,,,2011,3,5,646752.7
2011-03-05 03:00:00,4.7,58.8,0.5477,1072.2,775.9,781.1,1023.1,1011.4,,,,2011,3,5,606055.49
2011-03-05 04:00:00,4.1,62.0,0.5385,988.8,752.6,778.0,993.5,970.6,,,,2011,3,5,585522.8
2011-03-05 05:00:00,4.1,65.0,0.5191,965.2,681.0,826.8,929.0,780.5,,,,2011,3,5,563050.7999999999
2011-03-05 06:00:00,3.0,70.7,0.5302,933.4,770.6,826.2,979.1,1061.1,,,,2011,3,5,636669.7200000001
2011-03-05 07:00:00,4.5,54.6,0.4682,819.7,569.4,1114.5,822.7,668.1,,,,2011,3,5,634596.2999999999
2011-03-05 08:00:00,4.8,53.4,0.4788,1047.5,842.5,867.3,1013.3,979.6,,,,2011,3,5,730700.25
2011-03-05 18:00:00,8.6,59.7,0.6312,1171.8,888.0,674.2,1140.7,950.6,,,,2011,3,5,598689.6000000001
2011-03-05 19:00:00,8.8,56.7,0.6435,1126.2,897.8,667.1,1241.2,1130.9,,,,2011,3,5,598922.38
2011-03-05 20:00:00,7.7,62.1,0.6735,1151.4,1040.3,597.1,1207.0,1214.0,,,,2011,3,5,621163.13
2011-03-05 21:00:00,6.8,70.2,0.7084,1249.5,985.0,590.6,1192.2,1098.9,,,,2011,3,5,581741.0
2011-03-05 22:00:00,6.8,74.0,0.7248,1177.1,935.6,697.0,1113.2,1079.0,,,,2011,3,5,652113.2000000001
2011-03-05 23:00:00,6.2,73.9,0.7224,1128.6,864.6,664.6,1217.8,1112.6,,,,2011,3,5,574613.16
2011-03-06 00:00:00,6.4,69.2,0.7143,1225.0,920.5,678.3,1293.2,1184.4,,,,2011,3,6,624375.1499999999
2011-03-06 01:00:00,6.9,63.0,0.6055,980.7,771.7,842.0,1047.9,891.8,,,,2011,3,6,649771.4
2011-03-06 04:00:00,7.1,54.5,0.5245,893.4,516.5,1178.9,785.7,362.5,,,,2011,3,6,608901.8500000001
2011-03-06 05:00:00,6.0,68.2,0.6029,824.6,493.4,1362.1,846.7,300.5,,,,2011,3,6,672060.1399999999
2011-03-06 06:00:00,5.9,57.0,0.5502,892.5,431.3,1490.3,740.7,294.9,,,,2011,3,6,642766.39
2011-03-06 07:00:00,5.6,57.1,0.529,847.4,535.3,1320.8,874.6,356.0,,,,2011,3,6,707024.2399999999
2011-03-06 08:00:00,5.9,54.3,0.5119,841.0,500.0,1206.8,842.5,375.4,,,,2011,3,6,603400.0
2011-03-06 09:00:00,7.2,51.6,0.5007,903.3,568.1,1205.4,820.7,387.0,,,,2011,3,6,684787.7400000001
2011-03-07 02:00:00,4.7,53.2,0.4534,883.0,532.9,1123.2,730.0,387.3,,,,2011,3,7,598553.28
2011-03-07 03:00:00,5.0,52.5,0.4563,866.2,493.5,1271.7,693.8,306.3,,,,2011,3,7,627583.9500000001
2011-03-07 04:00:00,5.3,60.6,0.5094,876.7,429.7,1400.6,751.9,259.4,,,,2011,3,7,601837.82
2011-03-07 05:00:00,4.8,61.2,0.5381,915.6,455.4,1331.8,762.6,293.8,,,,2011,3,7,606501.72
2011-03-07 06:00:00,5.4,54.5,0.486,818.9,445.6,1220.2,768.1,322.4,,,,2011,3,7,543721.12
2011-03-08 01:00:00,2.6,55.2,0.3855,1036.3,734.1,823.0,853.7,1091.8,,,,2011,3,8,604164.3
2011-03-08 02:00:00,2.1,52.4,0.3831,882.6,685.4,901.6,868.0,1084.6,,,,2011,3,8,617956.64
2011-03-08 03:00:00,1.0,52.7,0.3803,849.7,610.6,967.2,798.7,927.0,,,,2011,3,8,590572.3200000001
2011-03-08 04:00:00,0.5,57.0,0.3841,889.4,580.3,1001.3,766.6,861.5,,,,2011,3,8,581054.3899999999
2011-03-08 05:00:00,1.3,52.8,0.3903,834.7,568.3,962.6,762.6,921.4,,,,2011,3,8,547045.58
2011-03-08 06:00:00,0.9,55.5,0.388,917.7,676.3,987.0,812.2,892.1,,,,2011,3,8,667508.1
2011-03-08 07:00:00,0.3,57.3,0.3881,951.4,762.4,759.8,893.8,995.5,,,,2011,3,8,579271.5199999999
2011-03-08 08:00:00,0.8,59.1,0.3913,1382.9,1271.9,518.9,1400.8,1665.3,,,,2011,3,8,1780309.4423880598
2011-03-08 09:00:00,4.2,50.3,0.3959,1430.0,1403.5,453.5,1679.0,1809.6,,,,2011,3,8,2355108.4223880596
2011-03-09 00:00:00,5.2,50.6,0.4526,1087.3,763.3,787.0,882.6,1259.5,,,,2011,3,9,600717.1
2011-03-09 01:00:00,5.0,50.1,0.4567,969.1,703.9,829.2,899.2,1132.6,,,,2011,3,9,583673.88
2011-03-09 02:00:00,4.6,56.2,0.4584,1021.6,663.0,906.8,940.2,983.6,,,,2011,3,9,601208.4
